0	5.39315e-08
100	5.43475e-08
200	5.42217e-08
300	5.35579e-08
400	5.23758e-08
500	5.07102e-08
600	4.86091e-08
700	4.61313e-08
800	4.33443e-08
900	4.03204e-08
1000	3.71343e-08
1100	3.38596e-08
1200	3.05665e-08
1300	2.73191e-08
1400	2.41738e-08
1500	2.11778e-08
1600	1.83685e-08
1700	1.57733e-08
1800	1.341e-08
1900	1.12873e-08
2000	9.40616e-09
2100	7.7605e-09
2200	6.33905e-09
2300	5.12644e-09
2400	4.10454e-09
2500	3.25365e-09
2600	2.55348e-09
2700	1.98405e-09
2800	1.52627e-09
2900	1.16242e-09
3000	8.76506e-10
3100	6.5434e-10
3200	4.83625e-10
3300	3.53892e-10
3400	2.56383e-10
3500	1.83893e-10
3600	1.30587e-10
3700	9.181e-11
3800	6.39054e-11
3900	4.40395e-11
4000	3.00472e-11
4100	2.02965e-11
4200	1.35737e-11
4300	8.98733e-12
4400	5.89143e-12
4500	3.82355e-12
4600	2.45681e-12
4700	1.5629e-12
4800	9.84352e-13
4900	6.13798e-13
5000	3.78929e-13
5100	2.31604e-13
